Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0730","0.0011"
"0.1000","0.0731","0.0012"
"0.2000","0.0734","0.0012"
"0.3000","0.0733","0.0010"
"0.4000","0.0737","0.0009"
"0.5000","0.0764","0.0013"
"0.6000","0.0807","0.0012"
"0.7000","0.0810","0.0015"
"0.8000","0.0829","0.0013"
"0.9000","0.0852","0.0014"
"1.0000","0.0867","0.0016"
"1.1000","0.0879","0.0015"
"1.2000","0.0894","0.0013"
"1.3000","0.0913","0.0016"
"1.4000","0.0935","0.0017"
"1.5000","0.0950","0.0018"
"1.6000","0.0962","0.0019"
"1.7000","0.0977","0.0019"
"1.8000","0.0997","0.0020"
"1.9000","0.1019","0.0022"
"2.0000","0.1033","0.0023"
"2.1000","0.1046","0.0022"
"2.2000","0.1061","0.0024"
"2.3000","0.1080","0.0022"
"2.4000","0.1101","0.0022"
"2.5000","0.1116","0.0024"
"2.6000","0.1129","0.0026"
"2.7000","0.1145","0.0025"
"2.8000","0.1164","0.0026"
"2.9000","0.1185","0.0030"
"3.0000","0.1199","0.0032"
"3.1000","0.1214","0.0030"
"3.2000","0.1229","0.0036"
"3.3000","0.1247","0.0033"
"3.4000","0.1268","0.0035"
"3.5000","0.1282","0.0034"
"3.6000","0.1297","0.0036"
"3.7000","0.1313","0.0036"
"3.8000","0.1331","0.0042"
"3.9000","0.1350","0.0039"
"4.0000","0.1365","0.0039"
"4.1000","0.1380","0.0039"
"4.2000","0.1396","0.0041"
"4.3000","0.1414","0.0041"
"4.4000","0.1432","0.0039"
"4.5000","0.1448","0.0041"
"4.6000","0.1464","0.0042"
"4.7000","0.1481","0.0046"
"4.8000","0.1497","0.0042"
"4.9000","0.1515","0.0045"
"5.0000","0.1531","0.0046"
"5.1000","0.1549","0.0046"
"5.2000","0.1565","0.0047"
"5.3000","0.1580","0.0045"
"5.4000","0.1598","0.0052"
"5.5000","0.1613","0.0048"
"5.6000","0.1632","0.0050"
"5.7000","0.1649","0.0051"
"5.8000","0.1663","0.0051"
"5.9000","0.1680","0.0052"
"6.0000","0.1697","0.0052"
"6.1000","0.1716","0.0050"
"6.2000","0.1734","0.0050"
"6.3000","0.1747","0.0049"
"6.4000","0.1763","0.0050"
"6.5000","0.1780","0.0053"
"6.6000","0.1800","0.0050"
"6.7000","0.1817","0.0051"
"6.8000","0.1829","0.0051"
"6.9000","0.1845","0.0050"
"7.0000","0.1863","0.0053"
"7.1000","0.1883","0.0055"
"7.2000","0.1901","0.0052"
"7.3000","0.1912","0.0051"
"7.4000","0.1928","0.0051"
"7.5000","0.1947","0.0051"
"7.6000","0.1967","0.0052"
"7.7000","0.1985","0.0055"
"7.8000","0.1996","0.0053"
"7.9000","0.2011","0.0055"
"8.0000","0.2030","0.0057"
"8.1000","0.2051","0.0056"
"8.2000","0.2068","0.0055"
"8.3000","0.2079","0.0055"
"8.4000","0.2094","0.0054"
"8.5000","0.2113","0.0053"
"8.6000","0.2135","0.0053"
"8.7000","0.2151","0.0054"
"8.8000","0.2162","0.0054"
"8.9000","0.2178","0.0055"
"9.0000","0.2196","0.0053"
"9.1000","0.2219","0.0053"
"9.2000","0.2234","0.0054"
"9.3000","0.2245","0.0052"
"9.4000","0.2261","0.0052"
"9.5000","0.2281","0.0051"
"9.6000","0.2302","0.0055"
"9.7000","0.2317","0.0053"
"9.8000","0.2329","0.0052"
"9.9000","0.2344","0.0052"
"10.0000","0.2363","0.0052"
"10.1000","0.2385","0.0051"
"10.2000","0.2400","0.0051"
"10.3000","0.2412","0.0052"
"10.4000","0.2428","0.0054"
"10.5000","0.2446","0.0051"
"10.6000","0.2469","0.0049"
"10.7000","0.2484","0.0049"
"10.8000","0.2496","0.0049"
"10.9000","0.2511","0.0051"
"11.0000","0.2531","0.0049"
"11.1000","0.2551","0.0052"
