Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0162"
"0.1000","0.0001","0.0166"
"0.2000","0.0006","0.0175"
"0.3000","0.0009","0.0203"
"0.4000","0.0012","0.0201"
"0.5000","0.0036","0.0324"
"0.6000","0.0076","0.0526"
"0.7000","0.0085","0.0572"
"0.8000","0.0103","0.0666"
"0.9000","0.0121","0.0762"
"1.0000","0.0141","0.0858"
"1.1000","0.0155","0.0929"
"1.2000","0.0170","0.1012"
"1.3000","0.0186","0.1081"
"1.4000","0.0206","0.1173"
"1.5000","0.0224","0.1262"
"1.6000","0.0237","0.1332"
"1.7000","0.0253","0.1406"
"1.8000","0.0270","0.1492"
"1.9000","0.0289","0.1589"
"2.0000","0.0307","0.1667"
"2.1000","0.0321","0.1734"
"2.2000","0.0336","0.1812"
"2.3000","0.0353","0.1893"
"2.4000","0.0373","0.1991"
"2.5000","0.0390","0.2066"
"2.6000","0.0404","0.2140"
"2.7000","0.0419","0.2218"
"2.8000","0.0437","0.2299"
"2.9000","0.0456","0.2394"
"3.0000","0.0472","0.2466"
"3.1000","0.0487","0.2542"
"3.2000","0.0502","0.2619"
"3.3000","0.0520","0.2705"
"3.4000","0.0541","0.2801"
"3.5000","0.0556","0.2869"
"3.6000","0.0570","0.2945"
"3.7000","0.0586","0.3020"
"3.8000","0.0605","0.3112"
"3.9000","0.0624","0.3203"
"4.0000","0.0638","0.3268"
"4.1000","0.0653","0.3339"
"4.2000","0.0670","0.3422"
"4.3000","0.0687","0.3509"
"4.4000","0.0707","0.3591"
"4.5000","0.0721","0.3653"
"4.6000","0.0736","0.3716"
"4.7000","0.0752","0.3795"
"4.8000","0.0772","0.3895"
"4.9000","0.0791","0.3978"
"5.0000","0.0805","0.4037"
"5.1000","0.0819","0.4113"
"5.2000","0.0836","0.4189"
"5.3000","0.0856","0.4282"
"5.4000","0.0874","0.4364"
"5.5000","0.0887","0.4421"
"5.6000","0.0902","0.4485"
"5.7000","0.0919","0.4565"
"5.8000","0.0939","0.4658"
"5.9000","0.0957","0.4735"
"6.0000","0.0971","0.4799"
"6.1000","0.0986","0.4872"
"6.2000","0.1003","0.4943"
"6.3000","0.1023","0.5044"
"6.4000","0.1040","0.5112"
"6.5000","0.1054","0.5171"
"6.6000","0.1070","0.5230"
"6.7000","0.1087","0.5307"
"6.8000","0.1107","0.5406"
"6.9000","0.1123","0.5472"
"7.0000","0.1138","0.5533"
"7.1000","0.1153","0.5596"
"7.2000","0.1170","0.5665"
"7.3000","0.1190","0.5757"
"7.4000","0.1206","0.5834"
"7.5000","0.1221","0.5886"
"7.6000","0.1237","0.5955"
"7.7000","0.1253","0.6020"
"7.8000","0.1273","0.6101"
"7.9000","0.1289","0.6178"
"8.0000","0.1304","0.6239"
"8.1000","0.1320","0.6313"
"8.2000","0.1337","0.6390"
"8.3000","0.1356","0.6465"
"8.4000","0.1372","0.6528"
"8.5000","0.1388","0.6597"
"8.6000","0.1404","0.6670"
"8.7000","0.1421","0.6740"
"8.8000","0.1438","0.6814"
"8.9000","0.1454","0.6880"
"9.0000","0.1472","0.6959"
"9.1000","0.1489","0.7039"
"9.2000","0.1504","0.7097"
"9.3000","0.1521","0.7166"
"9.4000","0.1538","0.7236"
"9.5000","0.1555","0.7316"
"9.6000","0.1573","0.7392"
"9.7000","0.1588","0.7456"
"9.8000","0.1604","0.7513"
"9.9000","0.1621","0.7579"
"10.0000","0.1638","0.7650"
"10.1000","0.1657","0.7733"
"10.2000","0.1671","0.7795"
"10.3000","0.1687","0.7855"
"10.4000","0.1703","0.7925"
"10.5000","0.1721","0.8000"
"10.6000","0.1741","0.8080"
"10.7000","0.1754","0.8131"
"10.8000","0.1768","0.8196"
"10.9000","0.1786","0.8281"
"11.0000","0.1804","0.8353"
"11.1000","0.1826","0.8442"
"11.2000","0.1838","0.8480"
"11.3000","0.1852","0.8538"
"11.4000","0.1870","0.8617"
"11.5000","0.1888","0.8694"
"11.6000","0.1908","0.8785"
"11.7000","0.1922","0.8836"
"11.8000","0.1935","0.8886"
"11.9000","0.1952","0.8965"
"12.0000","0.1971","0.9045"
"12.1000","0.1993","0.9132"
"12.2000","0.2004","0.9172"
"12.3000","0.2018","0.9223"
"12.4000","0.2037","0.9299"
"12.5000","0.2055","0.9373"
"12.6000","0.2077","0.9468"
"12.7000","0.2088","0.9501"
"12.8000","0.2101","0.9549"
"12.9000","0.2119","0.9625"
"13.0000","0.2138","0.9708"
"13.1000","0.2160","0.9796"
"13.2000","0.2172","0.9841"
"13.3000","0.2185","0.9887"
"13.4000","0.2202","0.9962"
"13.5000","0.2221","1.0035"
