Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0018"
"0.1000","0.0001","0.0016"
"0.2000","0.0004","0.0018"
"0.3000","0.0009","0.0017"
"0.4000","0.0009","0.0019"
"0.5000","0.0018","0.0019"
"0.6000","0.0058","0.0023"
"0.7000","0.0079","0.0023"
"0.8000","0.0100","0.0027"
"0.9000","0.0113","0.0026"
"1.0000","0.0125","0.0030"
"1.1000","0.0143","0.0030"
"1.2000","0.0164","0.0030"
"1.3000","0.0182","0.0030"
"1.4000","0.0196","0.0032"
"1.5000","0.0210","0.0034"
"1.6000","0.0226","0.0034"
"1.7000","0.0248","0.0036"
"1.8000","0.0266","0.0037"
"1.9000","0.0280","0.0039"
"2.0000","0.0294","0.0041"
"2.1000","0.0310","0.0039"
"2.2000","0.0332","0.0045"
"2.3000","0.0348","0.0042"
"2.4000","0.0363","0.0046"
"2.5000","0.0378","0.0045"
"2.6000","0.0394","0.0042"
"2.7000","0.0413","0.0041"
"2.8000","0.0431","0.0043"
"2.9000","0.0445","0.0044"
"3.0000","0.0462","0.0047"
"3.1000","0.0477","0.0047"
"3.2000","0.0496","0.0042"
"3.3000","0.0513","0.0044"
"3.4000","0.0530","0.0046"
"3.5000","0.0547","0.0047"
"3.6000","0.0561","0.0046"
"3.7000","0.0580","0.0047"
"3.8000","0.0596","0.0047"
"3.9000","0.0613","0.0048"
"4.0000","0.0631","0.0047"
"4.1000","0.0644","0.0048"
"4.2000","0.0662","0.0047"
"4.3000","0.0678","0.0047"
"4.4000","0.0696","0.0049"
"4.5000","0.0715","0.0049"
"4.6000","0.0728","0.0050"
"4.7000","0.0746","0.0050"
"4.8000","0.0761","0.0048"
"4.9000","0.0780","0.0051"
"5.0000","0.0799","0.0047"
"5.1000","0.0811","0.0052"
"5.2000","0.0828","0.0049"
"5.3000","0.0845","0.0050"
"5.4000","0.0864","0.0050"
"5.5000","0.0883","0.0051"
"5.6000","0.0895","0.0049"
"5.7000","0.0910","0.0047"
"5.8000","0.0927","0.0048"
"5.9000","0.0945","0.0049"
"6.0000","0.0966","0.0049"
"6.1000","0.0979","0.0050"
"6.2000","0.0993","0.0049"
"6.3000","0.1010","0.0049"
"6.4000","0.1029","0.0047"
"6.5000","0.1050","0.0047"
"6.6000","0.1063","0.0048"
"6.7000","0.1076","0.0046"
"6.8000","0.1093","0.0050"
"6.9000","0.1113","0.0048"
"7.0000","0.1134","0.0049"
"7.1000","0.1146","0.0048"
"7.2000","0.1159","0.0047"
"7.3000","0.1176","0.0047"
"7.4000","0.1197","0.0049"
"7.5000","0.1218","0.0047"
"7.6000","0.1230","0.0051"
"7.7000","0.1242","0.0048"
"7.8000","0.1260","0.0046"
"7.9000","0.1281","0.0048"
"8.0000","0.1301","0.0045"
"8.1000","0.1314","0.0045"
"8.2000","0.1326","0.0047"
"8.3000","0.1343","0.0045"
"8.4000","0.1363","0.0046"
"8.5000","0.1384","0.0049"
"8.6000","0.1397","0.0049"
"8.7000","0.1409","0.0047"
"8.8000","0.1426","0.0049"
"8.9000","0.1446","0.0044"
"9.0000","0.1467","0.0049"
"9.1000","0.1481","0.0050"
"9.2000","0.1492","0.0048"
"9.3000","0.1509","0.0047"
"9.4000","0.1530","0.0049"
"9.5000","0.1551","0.0049"
"9.6000","0.1564","0.0048"
"9.7000","0.1576","0.0051"
"9.8000","0.1593","0.0048"
"9.9000","0.1614","0.0053"
"10.0000","0.1633","0.0046"
"10.1000","0.1646","0.0047"
"10.2000","0.1660","0.0051"
"10.3000","0.1676","0.0046"
"10.4000","0.1697","0.0047"
"10.5000","0.1716","0.0047"
"10.6000","0.1729","0.0046"
"10.7000","0.1745","0.0048"
"10.8000","0.1760","0.0049"
"10.9000","0.1780","0.0046"
"11.0000","0.1799","0.0045"
"11.1000","0.1813","0.0049"
"11.2000","0.1828","0.0045"
"11.3000","0.1844","0.0048"
"11.4000","0.1863","0.0047"
"11.5000","0.1881","0.0049"
"11.6000","0.1895","0.0045"
"11.7000","0.1912","0.0048"
"11.8000","0.1927","0.0047"
"11.9000","0.1945","0.0048"
"12.0000","0.1963","0.0049"
"12.1000","0.1979","0.0044"
"12.2000","0.1996","0.0044"
"12.3000","0.2012","0.0046"
"12.4000","0.2029","0.0046"
"12.5000","0.2046","0.0051"
"12.6000","0.2062","0.0049"
"12.7000","0.2081","0.0047"
"12.8000","0.2096","0.0049"
"12.9000","0.2112","0.0049"
"13.0000","0.2128","0.0047"
"13.1000","0.2145","0.0049"
"13.2000","0.2165","0.0050"
"13.3000","0.2179","0.0049"
"13.4000","0.2195","0.0050"
"13.5000","0.2212","0.0050"
"13.6000","0.2229","0.0052"
"13.7000","0.2249","0.0049"
"13.8000","0.2264","0.0051"
"13.9000","0.2277","0.0048"
"14.0000","0.2294","0.0049"
"14.1000","0.2313","0.0047"
"14.2000","0.2332","0.0046"
"14.3000","0.2347","0.0049"
"14.4000","0.2360","0.0049"
"14.5000","0.2377","0.0051"
"14.6000","0.2395","0.0047"
"14.7000","0.2415","0.0049"
"14.8000","0.2431","0.0047"
"14.9000","0.2443","0.0053"
"15.0000","0.2459","0.0050"
"15.1000","0.2479","0.0048"
"15.2000","0.2499","0.0047"
"15.3000","0.2515","0.0047"
"15.4000","0.2526","0.0047"
"15.5000","0.2543","0.0047"
"15.6000","0.2563","0.0048"
"15.7000","0.2583","0.0047"
"15.8000","0.2598","0.0048"
"15.9000","0.2609","0.0050"
"16.0000","0.2626","0.0047"
"16.1000","0.2646","0.0048"
"16.2000","0.2667","0.0046"
"16.3000","0.2681","0.0048"
"16.4000","0.2693","0.0048"
"16.5000","0.2709","0.0046"
"16.6000","0.2730","0.0049"
"16.7000","0.2752","0.0045"
"16.8000","0.2764","0.0048"
"16.9000","0.2776","0.0048"
"17.0000","0.2793","0.0049"
"17.1000","0.2814","0.0048"
"17.2000","0.2833","0.0051"
"17.3000","0.2847","0.0051"
"17.4000","0.2859","0.0054"
"17.5000","0.2875","0.0051"
"17.6000","0.2896","0.0055"
"17.7000","0.2916","0.0053"
"17.8000","0.2930","0.0053"
"17.9000","0.2943","0.0055"
"18.0000","0.2959","0.0055"
"18.1000","0.2979","0.0053"
"18.2000","0.3001","0.0056"
"18.3000","0.3013","0.0054"
"18.4000","0.3027","0.0055"
"18.5000","0.3043","0.0054"
"18.6000","0.3063","0.0054"
"18.7000","0.3083","0.0054"
"18.8000","0.3096","0.0051"
"18.9000","0.3111","0.0053"
"19.0000","0.3127","0.0054"
"19.1000","0.3146","0.0054"
"19.2000","0.3167","0.0052"
"19.3000","0.3180","0.0056"
"19.4000","0.3195","0.0054"
"19.5000","0.3210","0.0053"
"19.6000","0.3231","0.0056"
"19.7000","0.3249","0.0051"
"19.8000","0.3263","0.0051"
"19.9000","0.3279","0.0055"
"20.0000","0.3294","0.0051"
"20.1000","0.3313","0.0052"
"20.2000","0.3331","0.0055"
"20.3000","0.3345","0.0053"
"20.4000","0.3362","0.0053"
"20.5000","0.3377","0.0053"
"20.6000","0.3396","0.0053"
"20.7000","0.3414","0.0055"
"20.8000","0.3428","0.0052"
"20.9000","0.3446","0.0054"
"21.0000","0.3461","0.0054"
"21.1000","0.3479","0.0054"
"21.2000","0.3497","0.0053"
"21.3000","0.3512","0.0054"
"21.4000","0.3530","0.0055"
"21.5000","0.3545","0.0056"
"21.6000","0.3562","0.0056"
"21.7000","0.3579","0.0055"
"21.8000","0.3596","0.0056"
"21.9000","0.3614","0.0058"
"22.0000","0.3630","0.0055"
"22.1000","0.3645","0.0059"
"22.2000","0.3661","0.0056"
"22.3000","0.3679","0.0055"
"22.4000","0.3698","0.0058"
"22.5000","0.3713","0.0057"
"22.6000","0.3729","0.0060"
"22.7000","0.3744","0.0059"
"22.8000","0.3762","0.0060"
"22.9000","0.3782","0.0061"
"23.0000","0.3797","0.0059"
"23.1000","0.3810","0.0061"
"23.2000","0.3827","0.0058"
"23.3000","0.3844","0.0060"
"23.4000","0.3865","0.0058"
"23.5000","0.3881","0.0060"
"23.6000","0.3893","0.0060"
"23.7000","0.3910","0.0060"
"23.8000","0.3929","0.0060"
"23.9000","0.3950","0.0059"
"24.0000","0.3965","0.0061"
"24.1000","0.3977","0.0061"
"24.2000","0.3992","0.0061"
"24.3000","0.4012","0.0066"
"24.4000","0.4033","0.0064"
"24.5000","0.4048","0.0068"
"24.6000","0.4060","0.0066"
"24.7000","0.4074","0.0069"
"24.8000","0.4095","0.0071"
"24.9000","0.4118","0.0071"
"25.0000","0.4131","0.0075"
"25.1000","0.4143","0.0075"
"25.2000","0.4159","0.0074"
"25.3000","0.4179","0.0078"
"25.4000","0.4202","0.0078"
"25.5000","0.4215","0.0080"
"25.6000","0.4226","0.0080"
"25.7000","0.4242","0.0084"
