Time,Displacement,Force
"7.0000","0.1169","0.2890"
"7.1000","0.1185","0.2955"
"7.2000","0.1200","0.3009"
"7.3000","0.1217","0.3066"
"7.4000","0.1236","0.3140"
"7.5000","0.1251","0.3192"
"7.6000","0.1267","0.3247"
"7.7000","0.1285","0.3311"
"7.8000","0.1303","0.3375"
"7.9000","0.1317","0.3425"
"8.0000","0.1333","0.3483"
"8.1000","0.1352","0.3549"
"8.2000","0.1368","0.3608"
"8.3000","0.1383","0.3658"
"8.4000","0.1401","0.3721"
"8.5000","0.1419","0.3788"
"8.6000","0.1434","0.3841"
"8.7000","0.1450","0.3895"
"8.8000","0.1469","0.3968"
"8.9000","0.1484","0.4026"
"9.0000","0.1500","0.4076"
"9.1000","0.1518","0.4141"
"9.2000","0.1536","0.4208"
"9.3000","0.1550","0.4261"
"9.4000","0.1567","0.4317"
"9.5000","0.1586","0.4381"
"9.6000","0.1601","0.4446"
"9.7000","0.1616","0.4498"
"9.8000","0.1634","0.4553"
"9.9000","0.1653","0.4624"
"10.0000","0.1668","0.4676"
"10.1000","0.1683","0.4730"
"10.2000","0.1702","0.4795"
"10.3000","0.1719","0.4860"
"10.4000","0.1734","0.4912"
"10.5000","0.1750","0.4970"
"10.6000","0.1769","0.5038"
"10.7000","0.1784","0.5095"
"10.8000","0.1800","0.5145"
"10.9000","0.1819","0.5212"
"11.0000","0.1836","0.5276"
"11.1000","0.1850","0.5326"
"11.2000","0.1867","0.5381"
"11.3000","0.1886","0.5450"
"11.4000","0.1901","0.5508"
"11.5000","0.1917","0.5564"
"11.6000","0.1935","0.5620"
"11.7000","0.1953","0.5691"
"11.8000","0.1967","0.5736"
"11.9000","0.1984","0.5793"
"12.0000","0.2003","0.5857"
"12.1000","0.2018","0.5922"
"12.2000","0.2033","0.5974"
"12.3000","0.2051","0.6036"
"12.4000","0.2069","0.6109"
"12.5000","0.2084","0.6161"
"12.6000","0.2100","0.6222"
"12.7000","0.2120","0.6293"
"12.8000","0.2135","0.6360"
"12.9000","0.2150","0.6415"
"13.0000","0.2167","0.6474"
"13.1000","0.2186","0.6551"
"13.2000","0.2201","0.6605"
"13.3000","0.2216","0.6661"
"13.4000","0.2235","0.6733"
"13.5000","0.2252","0.6800"
"13.6000","0.2267","0.6853"
"13.7000","0.2284","0.6918"
"13.8000","0.2302","0.6988"
"13.9000","0.2317","0.7046"
"14.0000","0.2333","0.7100"
"14.1000","0.2352","0.7171"
"14.2000","0.2369","0.7242"
"14.3000","0.2384","0.7298"
"14.4000","0.2400","0.7352"
"14.5000","0.2420","0.7426"
"14.6000","0.2434","0.7486"
"14.7000","0.2449","0.7538"
"14.8000","0.2468","0.7604"
"14.9000","0.2486","0.7675"
"15.0000","0.2500","0.7730"
"15.1000","0.2516","0.7786"
"15.2000","0.2536","0.7856"
"15.3000","0.2552","0.7918"
"15.4000","0.2567","0.7970"
"15.5000","0.2584","0.8034"
"15.6000","0.2602","0.8108"
"15.7000","0.2617","0.8160"
"15.8000","0.2633","0.8215"
"15.9000","0.2653","0.8285"
"16.0000","0.2668","0.8348"
"16.1000","0.2683","0.8398"
"16.2000","0.2701","0.8458"
"16.3000","0.2719","0.8529"
"16.4000","0.2734","0.8586"
"16.5000","0.2750","0.8639"
"16.6000","0.2769","0.8704"
"16.7000","0.2785","0.8769"
"16.8000","0.2800","0.8818"
"16.9000","0.2818","0.8875"
"17.0000","0.2836","0.8949"
"17.1000","0.2851","0.8999"
"17.2000","0.2866","0.9055"
"17.3000","0.2885","0.9121"
"17.4000","0.2902","0.9185"
"17.5000","0.2917","0.9239"
"17.6000","0.2934","0.9299"
"17.7000","0.2953","0.9369"
"17.8000","0.2968","0.9425"
"17.9000","0.2983","0.9483"
"18.0000","0.3001","0.9548"
"18.1000","0.3018","0.9614"
"18.2000","0.3033","0.9666"
"18.3000","0.3050","0.9725"
"18.4000","0.3069","0.9796"
"18.5000","0.3085","0.9850"
"18.6000","0.3100","0.9901"
"18.7000","0.3119","0.9965"
"18.8000","0.3135","1.0030"
"18.9000","0.3150","1.0083"
"19.0000","0.3167","1.0139"
"19.1000","0.3186","1.0211"
"19.2000","0.3201","1.0266"
"19.3000","0.3216","1.0316"
"19.4000","0.3235","1.0381"
"19.5000","0.3253","1.0444"
"19.6000","0.3268","1.0499"
"19.7000","0.3283","1.0551"
"19.8000","0.3302","1.0624"
"19.9000","0.3318","1.0681"
"20.0000","0.3333","1.0734"
"20.1000","0.3351","1.0792"
"20.2000","0.3369","1.0860"
"20.3000","0.3384","1.0907"
"20.4000","0.3400","1.0959"
"20.5000","0.3419","1.1018"
"20.6000","0.3434","1.1075"
"20.7000","0.3450","1.1125"
"20.8000","0.3468","1.1185"
"20.9000","0.3486","1.1253"
"21.0000","0.3500","1.1297"
"21.1000","0.3517","1.1349"
"21.2000","0.3536","1.1417"
"21.3000","0.3551","1.1472"
"21.4000","0.3566","1.1526"
"21.5000","0.3584","1.1582"
"21.6000","0.3602","1.1650"
"21.7000","0.3617","1.1699"
"21.8000","0.3633","1.1753"
"21.9000","0.3653","1.1821"
"22.0000","0.3669","1.1880"
"22.1000","0.3684","1.1927"
"22.2000","0.3701","1.1985"
"22.3000","0.3719","1.2050"
"22.4000","0.3734","1.2101"
"22.5000","0.3750","1.2151"
"22.6000","0.3770","1.2216"
"22.7000","0.3785","1.2276"
"22.8000","0.3800","1.2324"
"22.9000","0.3818","1.2382"
"23.0000","0.3835","1.2451"
"23.1000","0.3850","1.2499"
"23.2000","0.3866","1.2552"
"23.3000","0.3885","1.2612"
"23.4000","0.3902","1.2674"
"23.5000","0.3917","1.2728"
"23.6000","0.3934","1.2782"
"23.7000","0.3953","1.2850"
"23.8000","0.3968","1.2902"
"23.9000","0.3983","1.2950"
"24.0000","0.4002","1.3012"
"24.1000","0.4018","1.3071"
"24.2000","0.4033","1.3120"
"24.3000","0.4051","1.3179"
"24.4000","0.4069","1.3244"
"24.5000","0.4084","1.3294"
"24.6000","0.4100","1.3346"
"24.7000","0.4118","1.3408"
"24.8000","0.4135","1.3470"
"24.9000","0.4150","1.3517"
"25.0000","0.4167","1.3573"
"25.1000","0.4186","1.3639"
"25.2000","0.4201","1.3692"
"25.3000","0.4216","1.3740"
"25.4000","0.4235","1.3803"
"25.5000","0.4251","1.3865"
"25.6000","0.4266","1.3912"
"25.7000","0.4290","1.3976"
"25.8000","0.4302","1.4077"
"25.9000","0.4316","1.4116"
"26.0000","0.4334","1.4169"
"26.1000","0.4353","1.4234"
"26.2000","0.4368","1.4280"
"26.3000","0.4383","1.4330"
"26.4000","0.4402","1.4388"
"26.5000","0.4418","1.4446"
"26.6000","0.4433","1.4493"
"26.7000","0.4450","1.4545"
"26.8000","0.4469","1.4614"
"26.9000","0.4485","1.4662"
"27.0000","0.4500","1.4715"
"27.1000","0.4519","1.4767"
"27.2000","0.4535","1.4830"
"27.3000","0.4550","1.4878"
"27.4000","0.4567","1.4929"
"27.5000","0.4586","1.4990"
"27.6000","0.4601","1.5039"
"27.7000","0.4617","1.5083"
"27.8000","0.4635","1.5138"
"27.9000","0.4653","1.5195"
"28.0000","0.4667","1.5237"
"28.1000","0.4683","1.5281"
"28.2000","0.4702","1.5341"
"28.3000","0.4718","1.5388"
"28.4000","0.4733","1.5431"
"28.5000","0.4751","1.5477"
"28.6000","0.4769","1.5532"
"28.7000","0.4784","1.5574"
"28.8000","0.4800","1.5615"
"28.9000","0.4819","1.5676"
"29.0000","0.4835","1.5722"
"29.1000","0.4849","1.5758"
"29.2000","0.4867","1.5808"
"29.3000","0.4886","1.5867"
"29.4000","0.4901","1.5907"
"29.5000","0.4916","1.5946"
"29.6000","0.4936","1.6004"
"29.7000","0.4951","1.6055"
"29.8000","0.4966","1.6094"
"29.9000","0.4983","1.6140"
"30.0000","0.5002","1.6195"
"30.1000","0.5017","1.6240"
"30.2000","0.5033","1.6277"
"30.3000","0.5052","1.6333"
"30.4000","0.5069","1.6384"
"30.5000","0.5084","1.6425"
"30.6000","0.5100","1.6468"
"30.7000","0.5119","1.6525"
"30.8000","0.5134","1.6566"
"30.9000","0.5149","1.6606"
"31.0000","0.5168","1.6654"
"31.1000","0.5186","1.6705"
"31.2000","0.5201","1.6745"
"31.3000","0.5217","1.6786"
"31.4000","0.5236","1.6841"
"31.5000","0.5251","1.6882"
"31.6000","0.5266","1.6923"
"31.7000","0.5285","1.6973"
"31.8000","0.5302","1.7024"
"31.9000","0.5317","1.7061"
"32.0000","0.5334","1.7101"
"32.1000","0.5353","1.7155"
"32.2000","0.5368","1.7195"
"32.3000","0.5383","1.7236"
"32.4000","0.5401","1.7281"
"32.5000","0.5419","1.7331"
"32.6000","0.5434","1.7368"
"32.7000","0.5450","1.7407"
"32.8000","0.5469","1.7454"
"32.9000","0.5485","1.7500"
"33.0000","0.5500","1.7534"
"33.1000","0.5517","1.7577"
"33.2000","0.5536","1.7627"
"33.3000","0.5551","1.7666"
"33.4000","0.5566","1.7701"
"33.5000","0.5585","1.7752"
"33.6000","0.5602","1.7796"
"33.7000","0.5617","1.7830"
"33.8000","0.5635","1.7869"
"33.9000","0.5652","1.7920"
"34.0000","0.5667","1.7957"
"34.1000","0.5683","1.7992"
"34.2000","0.5702","1.8040"
"34.3000","0.5719","1.8087"
"34.4000","0.5733","1.8117"
"34.5000","0.5750","1.8157"
"34.6000","0.5769","1.8207"
"34.7000","0.5785","1.8246"
"34.8000","0.5799","1.8275"
"34.9000","0.5818","1.8321"
"35.0000","0.5835","1.8367"
"35.1000","0.5850","1.8394"
"35.2000","0.5867","1.8434"
"35.3000","0.5886","1.8483"
"35.4000","0.5902","1.8519"
"35.5000","0.5917","1.8552"
"35.6000","0.5934","1.8590"
"35.7000","0.5952","1.8640"
"35.8000","0.5967","1.8670"
"35.9000","0.5983","1.8702"
"36.0000","0.6002","1.8756"
"36.1000","0.6018","1.8796"
"36.2000","0.6033","1.8829"
"36.3000","0.6051","1.8866"
"36.4000","0.6069","1.8914"
"36.5000","0.6084","1.8943"
"36.6000","0.6100","1.8977"
"36.7000","0.6119","1.8980"
"36.8000","0.6135","1.9023"
"36.9000","0.6150","1.9059"
"37.0000","0.6168","1.9095"
"37.1000","0.6186","1.9148"
"37.2000","0.6201","1.9177"
"37.3000","0.6216","1.9210"
"37.4000","0.6236","1.9261"
"37.5000","0.6252","1.9300"
"37.6000","0.6266","1.9326"
"37.7000","0.6284","1.9363"
"37.8000","0.6302","1.9413"
"37.9000","0.6318","1.9444"
"38.0000","0.6334","1.9472"
"38.1000","0.6352","1.9512"
"38.2000","0.6368","1.9558"
"38.3000","0.6383","1.9584"
"38.4000","0.6400","1.9618"
"38.5000","0.6419","1.9670"
"38.6000","0.6434","1.9694"
"38.7000","0.6450","1.9730"
"38.8000","0.6469","1.9769"
"38.9000","0.6485","1.9810"
"39.0000","0.6499","1.9841"
"39.1000","0.6517","1.9876"
"39.2000","0.6536","1.9916"
"39.3000","0.6551","1.9947"
"39.4000","0.6566","1.9977"
"39.5000","0.6585","2.0016"
"39.6000","0.6602","2.0061"
"39.7000","0.6617","2.0089"
"39.8000","0.6633","2.0121"
"39.9000","0.6652","2.0169"
"40.0000","0.6668","2.0198"
"40.1000","0.6683","2.0228"
"40.2000","0.6702","2.0263"
"40.3000","0.6719","2.0309"
"40.4000","0.6734","2.0336"
"40.5000","0.6751","2.0368"
"40.6000","0.6769","2.0411"
"40.7000","0.6784","2.0443"
"40.8000","0.6799","2.0470"
"40.9000","0.6818","2.0507"
"41.0000","0.6836","2.0553"
"41.1000","0.6850","2.0582"
"41.2000","0.6867","2.0611"
"41.3000","0.6886","2.0656"
"41.4000","0.6901","2.0686"
"41.5000","0.6916","2.0718"
"41.6000","0.6934","2.0754"
"41.7000","0.6952","2.0792"
"41.8000","0.6967","2.0825"
"41.9000","0.6984","2.0849"
"42.0000","0.7003","2.0896"
"42.1000","0.7018","2.0930"
"42.2000","0.7034","2.0954"
"42.3000","0.7051","2.0990"
"42.4000","0.7069","2.1035"
"42.5000","0.7083","2.1057"
"42.6000","0.7103","2.1169"
"42.7000","0.7119","2.1208"
"42.8000","0.7134","2.1223"
"42.9000","0.7152","2.1254"
"43.0000","0.7169","2.1295"
"43.1000","0.7184","2.1315"
"43.2000","0.7200","2.1341"
"43.3000","0.7219","2.1381"
"43.4000","0.7235","2.1414"
"43.5000","0.7250","2.1441"
"43.6000","0.7268","2.1475"
"43.7000","0.7286","2.1520"
"43.8000","0.7301","2.1545"
"43.9000","0.7317","2.1574"
"44.0000","0.7335","2.1613"
"44.1000","0.7351","2.1650"
"44.2000","0.7366","2.1675"
"44.3000","0.7384","2.1707"
"44.4000","0.7402","2.1751"
"44.5000","0.7418","2.1779"
"44.6000","0.7433","2.1807"
"44.7000","0.7452","2.1843"
"44.8000","0.7468","2.1880"
"44.9000","0.7483","2.1904"
"45.0000","0.7500","2.1937"
"45.1000","0.7519","2.1976"
"45.2000","0.7534","2.2004"
"45.3000","0.7550","2.2033"
"45.4000","0.7569","2.2063"
"45.5000","0.7586","2.2107"
"45.6000","0.7601","2.2131"
"45.7000","0.7617","2.2166"
"45.8000","0.7636","2.2210"
"45.9000","0.7651","2.2237"
"46.0000","0.7667","2.2268"
"46.1000","0.7685","2.2302"
"46.2000","0.7702","2.2341"
"46.3000","0.7717","2.2359"
"46.4000","0.7734","2.2398"
"46.5000","0.7752","2.2441"
"46.6000","0.7768","2.2473"
"46.7000","0.7783","2.2495"
"46.8000","0.7801","2.2529"
"46.9000","0.7819","2.2573"
"47.0000","0.7834","2.2595"
"47.1000","0.7850","2.2621"
"47.2000","0.7869","2.2666"
"47.3000","0.7885","2.2699"
"47.4000","0.7899","2.2721"
"47.5000","0.7917","2.2754"
"47.6000","0.7936","2.2794"
"47.7000","0.7951","2.2820"
"47.8000","0.7967","2.2844"
"47.9000","0.7986","2.2889"
"48.0000","0.8002","2.2920"
"48.1000","0.8017","2.2948"
"48.2000","0.8034","2.2980"
"48.3000","0.8052","2.3021"
"48.4000","0.8067","2.3047"
"48.5000","0.8083","2.3072"
"48.6000","0.8102","2.3110"
"48.7000","0.8119","2.3146"
"48.8000","0.8134","2.3167"
"48.9000","0.8151","2.3203"
"49.0000","0.8169","2.3245"
"49.1000","0.8184","2.3273"
"49.2000","0.8200","2.3301"
"49.3000","0.8218","2.3335"
"49.4000","0.8236","2.3377"
"49.5000","0.8250","2.3399"
"49.6000","0.8267","2.3431"
"49.7000","0.8286","2.3474"
"49.8000","0.8301","2.3503"
"49.9000","0.8316","2.3527"
"50.0000","0.8334","2.3561"
"50.1000","0.8352","2.3604"
"50.2000","0.8367","2.3622"
"50.3000","0.8383","2.3652"
"50.4000","0.8403","2.3695"
"50.5000","0.8418","2.3723"
"50.6000","0.8433","2.3743"
"50.7000","0.8450","2.3777"
"50.8000","0.8469","2.3820"
"50.9000","0.8484","2.3843"
"51.0000","0.8500","2.3873"
"51.1000","0.8519","2.3886"
"51.2000","0.8535","2.3910"
"51.3000","0.8550","2.3936"
"51.4000","0.8567","2.3968"
"51.5000","0.8586","2.4014"
"51.6000","0.8601","2.4042"
"51.7000","0.8616","2.4069"
"51.8000","0.8636","2.4105"
"51.9000","0.8652","2.4143"
"52.0000","0.8667","2.4169"
"52.1000","0.8684","2.4200"
"52.2000","0.8703","2.4244"
"52.3000","0.8718","2.4267"
"52.4000","0.8733","2.4294"
"52.5000","0.8752","2.4336"
"52.6000","0.8769","2.4371"
"52.7000","0.8783","2.4392"
"52.8000","0.8800","2.4425"
"52.9000","0.8820","2.4475"
"53.0000","0.8835","2.4500"
"53.1000","0.8850","2.4528"
"53.2000","0.8868","2.4563"
"53.3000","0.8885","2.4602"
"53.4000","0.8900","2.4625"
"53.5000","0.8917","2.4649"
"53.6000","0.8936","2.4700"
"53.7000","0.8951","2.4725"
"53.8000","0.8967","2.4753"
"53.9000","0.8985","2.4789"
"54.0000","0.9002","2.4828"
"54.1000","0.9016","2.4851"
"54.2000","0.9033","2.4882"
"54.3000","0.9052","2.4925"
"54.4000","0.9068","2.4953"
"54.5000","0.9083","2.4982"
"54.6000","0.9102","2.5018"
"54.7000","0.9119","2.5059"
"54.8000","0.9134","2.5082"
"54.9000","0.9150","2.5111"
"55.0000","0.9168","2.5212"
"55.1000","0.9183","2.5226"
"55.2000","0.9201","2.5252"
"55.3000","0.9219","2.5294"
"55.4000","0.9234","2.5312"
"55.5000","0.9250","2.5339"
"55.6000","0.9269","2.5377"
"55.7000","0.9285","2.5411"
"55.8000","0.9300","2.5434"
"55.9000","0.9317","2.5462"
"56.0000","0.9336","2.5503"
"56.1000","0.9351","2.5528"
"56.2000","0.9366","2.5555"
"56.3000","0.9385","2.5592"
"56.4000","0.9403","2.5630"
"56.5000","0.9418","2.5654"
"56.6000","0.9433","2.5680"
"56.7000","0.9453","2.5726"
"56.8000","0.9468","2.5755"
"56.9000","0.9483","2.5778"
"57.0000","0.9502","2.5816"
"57.1000","0.9519","2.5856"
"57.2000","0.9534","2.5882"
"57.3000","0.9550","2.5905"
"57.4000","0.9569","2.5949"
"57.5000","0.9585","2.5978"
"57.6000","0.9600","2.6003"
"57.7000","0.9617","2.6037"
"57.8000","0.9636","2.6079"
"57.9000","0.9651","2.6100"
"58.0000","0.9667","2.6128"
"58.1000","0.9686","2.6166"
"58.2000","0.9701","2.6198"
"58.3000","0.9716","2.6229"
"58.4000","0.9734","2.6256"
"58.5000","0.9752","2.6299"
"58.6000","0.9767","2.6323"
"58.7000","0.9783","2.6353"
"58.8000","0.9802","2.6391"
"58.9000","0.9819","2.6426"
"59.0000","0.9834","2.6447"
"59.1000","0.9850","2.6478"
"59.2000","0.9869","2.6522"
"59.3000","0.9884","2.6546"
"59.4000","0.9900","2.6573"
"59.5000","0.9919","2.6608"
"59.6000","0.9936","2.6649"
"59.7000","0.9950","2.6673"
"59.8000","0.9967","2.6704"
"59.9000","0.9986","2.6744"
"60.0000","1.0001","2.6774"
"60.1000","1.0016","2.6800"
"60.2000","1.0035","2.6834"
"60.3000","1.0052","2.6874"
"60.4000","1.0067","2.6897"
"60.5000","1.0084","2.6924"
"60.6000","1.0103","2.6968"
"60.7000","1.0118","2.6997"
"60.8000","1.0133","2.7019"
"60.9000","1.0151","2.7052"
"61.0000","1.0169","2.7096"
"61.1000","1.0184","2.7120"
"61.2000","1.0200","2.7145"
"61.3000","1.0220","2.7191"
"61.4000","1.0235","2.7222"
"61.5000","1.0251","2.7247"
"61.6000","1.0268","2.7279"
"61.7000","1.0286","2.7321"
"61.8000","1.0301","2.7343"
"61.9000","1.0317","2.7376"
"62.0000","1.0336","2.7416"
"62.1000","1.0352","2.7447"
"62.2000","1.0367","2.7476"
"62.3000","1.0385","2.7511"
"62.4000","1.0402","2.7553"
"62.5000","1.0417","2.7577"
"62.6000","1.0433","2.7606"
"62.7000","1.0452","2.7650"
"62.8000","1.0469","2.7686"
"62.9000","1.0484","2.7709"
"63.0000","1.0501","2.7743"
"63.1000","1.0519","2.7782"
"63.2000","1.0534","2.7810"
"63.3000","1.0549","2.7836"
"63.4000","1.0569","2.7878"
"63.5000","1.0585","2.7911"
"63.6000","1.0600","2.7932"
"63.7000","1.0618","2.7967"
"63.8000","1.0636","2.8010"
"63.9000","1.0651","2.8037"
"64.0000","1.0667","2.8060"
"64.1000","1.0685","2.8102"
"64.2000","1.0702","2.8137"
"64.3000","1.0716","2.8162"
"64.4000","1.0734","2.8191"
"64.5000","1.0753","2.8203"
"64.6000","1.0768","2.8233"
"64.7000","1.0783","2.8256"
"64.8000","1.0802","2.8296"
"64.9000","1.0818","2.8338"
"65.0000","1.0833","2.8361"
"65.1000","1.0850","2.8392"
"65.2000","1.0869","2.8439"
"65.3000","1.0884","2.8464"
"65.4000","1.0900","2.8486"
"65.5000","1.0919","2.8530"
"65.6000","1.0936","2.8570"
"65.7000","1.0951","2.8596"
"65.8000","1.0967","2.8626"
"65.9000","1.0986","2.8668"
"66.0000","1.1001","2.8694"
"66.1000","1.1017","2.8723"
"66.2000","1.1035","2.8762"
"66.3000","1.1053","2.8801"
"66.4000","1.1067","2.8823"
"66.5000","1.1085","2.8853"
"66.6000","1.1102","2.8896"
"66.7000","1.1118","2.8927"
"66.8000","1.1133","2.8951"
"66.9000","1.1152","2.9023"
"67.0000","1.1168","2.9050"
"67.1000","1.1183","2.9075"
"67.2000","1.1201","2.9108"
"67.3000","1.1219","2.9148"
"67.4000","1.1234","2.9174"
"67.5000","1.1250","2.9198"
"67.6000","1.1269","2.9240"
"67.7000","1.1285","2.9271"
"67.8000","1.1300","2.9296"
"67.9000","1.1318","2.9327"
"68.0000","1.1336","2.9373"
"68.1000","1.1351","2.9389"
"68.2000","1.1367","2.9423"
"68.3000","1.1385","2.9460"
"68.4000","1.1401","2.9492"
"68.5000","1.1416","2.9514"
"68.6000","1.1434","2.9550"
"68.7000","1.1452","2.9594"
"68.8000","1.1468","2.9620"
"68.9000","1.1483","2.9646"
"69.0000","1.1502","2.9683"
"69.1000","1.1518","2.9724"
"69.2000","1.1533","2.9747"
"69.3000","1.1550","2.9778"
"69.4000","1.1569","2.9812"
"69.5000","1.1584","2.9839"
"69.6000","1.1600","2.9866"
"69.7000","1.1619","2.9897"
"69.8000","1.1636","2.9936"
"69.9000","1.1651","2.9958"
"70.0000","1.1666","2.9992"
"70.1000","1.1686","3.0035"
"70.2000","1.1701","3.0063"
"70.3000","1.1716","3.0088"
"70.4000","1.1735","3.0127"
"70.5000","1.1753","3.0165"
"70.6000","1.1768","3.0190"
"70.7000","1.1784","3.0211"
"70.8000","1.1802","3.0244"
"70.9000","1.1818","3.0273"
"71.0000","1.1833","3.0300"
"71.1000","1.1851","3.0332"
"71.2000","1.1869","3.0372"
"71.3000","1.1885","3.0400"
"71.4000","1.1901","3.0428"
"71.5000","1.1919","3.0469"
"71.6000","1.1935","3.0499"
"71.7000","1.1950","3.0522"
"71.8000","1.1968","3.0553"
"71.9000","1.1986","3.0599"
"72.0000","1.2001","3.0624"
"72.1000","1.2017","3.0649"
"72.2000","1.2036","3.0687"
"72.3000","1.2053","3.0726"
"72.4000","1.2068","3.0748"
"72.5000","1.2084","3.0780"
"72.6000","1.2103","3.0824"
"72.7000","1.2118","3.0853"
"72.8000","1.2133","3.0883"
"72.9000","1.2152","3.0918"
"73.0000","1.2169","3.0955"
"73.1000","1.2184","3.0984"
"73.2000","1.2201","3.1012"
"73.3000","1.2219","3.1053"
"73.4000","1.2234","3.1087"
"73.5000","1.2249","3.1107"
"73.6000","1.2268","3.1145"
"73.7000","1.2286","3.1189"
"73.8000","1.2300","3.1210"
"73.9000","1.2317","3.1240"
"74.0000","1.2336","3.1279"
"74.1000","1.2351","3.1310"
"74.2000","1.2366","3.1335"
"74.3000","1.2384","3.1361"
"74.4000","1.2402","3.1407"
"74.5000","1.2417","3.1435"
"74.6000","1.2433","3.1460"
"74.7000","1.2452","3.1498"
"74.8000","1.2469","3.1537"
"74.9000","1.2484","3.1560"
"75.0000","1.2500","3.1591"
"75.1000","1.2519","3.1634"
"75.2000","1.2534","3.1662"
"75.3000","1.2550","3.1682"
"75.4000","1.2569","3.1727"
"75.5000","1.2586","3.1766"
"75.6000","1.2600","3.1789"
"75.7000","1.2617","3.1821"
"75.8000","1.2636","3.1867"
"75.9000","1.2651","3.1894"
"76.0000","1.2666","3.1915"
"76.1000","1.2685","3.1956"
"76.2000","1.2702","3.1998"
"76.3000","1.2718","3.2027"
"76.4000","1.2734","3.2055"
"76.5000","1.2753","3.2131"
"76.6000","1.2768","3.2154"
"76.7000","1.2783","3.2181"
"76.8000","1.2803","3.2221"
"76.9000","1.2818","3.2250"
"77.0000","1.2833","3.2275"
"77.1000","1.2852","3.2289"
"77.2000","1.2869","3.2329"
"77.3000","1.2884","3.2354"
"77.4000","1.2901","3.2378"
"77.5000","1.2919","3.2417"
"77.6000","1.2935","3.2449"
"77.7000","1.2950","3.2473"
"77.8000","1.2968","3.2503"
"77.9000","1.2986","3.2547"
"78.0000","1.3001","3.2572"
"78.1000","1.3017","3.2602"
"78.2000","1.3036","3.2637"
"78.3000","1.3051","3.2672"
"78.4000","1.3066","3.2699"
"78.5000","1.3083","3.2732"
"78.6000","1.3102","3.2771"
"78.7000","1.3118","3.2802"
"78.8000","1.3133","3.2826"
"78.9000","1.3152","3.2867"
"79.0000","1.3169","3.2909"
"79.1000","1.3184","3.2929"
"79.2000","1.3200","3.2957"
"79.3000","1.3219","3.2990"
"79.4000","1.3234","3.3027"
"79.5000","1.3250","3.3047"
"79.6000","1.3268","3.3086"
"79.7000","1.3286","3.3127"
"79.8000","1.3301","3.3153"
"79.9000","1.3317","3.3180"
"80.0000","1.3336","3.3220"
"80.1000","1.3351","3.3249"
"80.2000","1.3366","3.3271"
"80.3000","1.3385","3.3306"
"80.4000","1.3403","3.3347"
"80.5000","1.3418","3.3366"
"80.6000","1.3434","3.3394"
"80.7000","1.3453","3.3432"
"80.8000","1.3468","3.3462"
"80.9000","1.3483","3.3487"
"81.0000","1.3501","3.3517"
"81.1000","1.3519","3.3558"
"81.2000","1.3534","3.3584"
"81.3000","1.3550","3.3611"
"81.4000","1.3570","3.3648"
"81.5000","1.3585","3.3680"
"81.6000","1.3601","3.3703"
"81.7000","1.3618","3.3735"
"81.8000","1.3636","3.3775"
"81.9000","1.3651","3.3804"
"82.0000","1.3666","3.3831"
